Start Station,End Station,Start Line,End Line,Travel Time (minutes)
Mandawali – West Vinod Nagar,Mayapuri,Pink Line,Pink Line,26
Mandawali – West Vinod Nagar,South,Pink Line,Pink Line,13
Mandawali – West Vinod Nagar,Karkarduma Court,Pink Line,Pink Line,5
Mandawali – West Vinod Nagar,Krishna Nagar,Pink Line,Pink Line,6
Mandawali – West Vinod Nagar,ESI Hospital,Pink Line,Pink Line,27
Mandawali – West Vinod Nagar,East Azad Nagar,Pink Line,Pink Line,8
Mandawali – West Vinod Nagar,Punjabi Bagh West,Pink Line,Pink Line,25
Mandawali – West Vinod Nagar,Jaffrabad,Pink Line,Pink Line,11
Mandawali – West Vinod Nagar,Shakurpur,Pink Line,Pink Line,25
Mandawali – West Vinod Nagar,Maujpur-Babarpur,Pink Line,Pink Line,12
Mandawali – West Vinod Nagar,Gokulpuri,Pink Line,Pink Line,14
Mandawali – West Vinod Nagar,Shalimar Bagh,Pink Line,Pink Line,28
Mandawali – West Vinod Nagar,Majlis Park,Pink Line,Pink Line,25
Mandawali – West Vinod Nagar,Shaheed Nagar,Pink Line,Red Line,21
Mandawali – West Vinod Nagar,Mohan Nagar,Pink Line,Red Line,30
Mandawali – West Vinod Nagar,Raj Bagh,Pink Line,Red Line,15
Mandawali – West Vinod Nagar,Inderlok,Pink Line,Red Line,13
Mandawali – West Vinod Nagar,Kashmere Gate,Pink Line,Red Line,13
Mandawali – West Vinod Nagar,Welcome,Pink Line,Red Line,13
Mandawali – West Vinod Nagar,Pul Bangash,Pink Line,Red Line,16
Mandawali – West Vinod Nagar,Pratap Nagar,Pink Line,Red Line,17
Mandawali – West Vinod Nagar,Tis Hazari,Pink Line,Red Line,15
Mandawali – West Vinod Nagar,Shastri Park,Pink Line,Red Line,11
Mandawali – West Vinod Nagar,Seelampur,Pink Line,Red Line,10
Mandawali – West Vinod Nagar,Shastri Nagar,Pink Line,Red Line,20
Mandawali – West Vinod Nagar,Shaheed Sthal,Pink Line,Red Line,18
Mandawali – West Vinod Nagar,Shahdara,Pink Line,Red Line,9
Mandawali – West Vinod Nagar,Jhilmil,Pink Line,Red Line,9
Mandawali – West Vinod Nagar,Mansarovar Park,Pink Line,Red Line,9
Mandawali – West Vinod Nagar,Dilshad Garden,Pink Line,Red Line,9
Mandawali – West Vinod Nagar,Arthala,Pink Line,Red Line,16
Mandawali – West Vinod Nagar,Major Mohit Sharma,Pink Line,Red Line,12
Mandawali – West Vinod Nagar,Kanhaiya Nagar,Pink Line,Red Line,23
Mandawali – West Vinod Nagar,Keshav Puram,Pink Line,Red Line,24
Mandawali – West Vinod Nagar,Netaji Subhash Place,Pink Line,Red Line,26
Mandawali – West Vinod Nagar,Kohat Enclave,Pink Line,Red Line,27
Mandawali – West Vinod Nagar,Shyam Park,Pink Line,Red Line,14
Mandawali – West Vinod Nagar,Pitam Pura,Pink Line,Red Line,29
Mandawali – West Vinod Nagar,Rohini East,Pink Line,Red Line,30
Mandawali – West Vinod Nagar,Rohini West,Pink Line,Red Line,32
Mandawali – West Vinod Nagar,Rithala,Pink Line,Red Line,34
Mandawali – West Vinod Nagar,Hindon,Pink Line,Red Line,46
Mandawali – West Vinod Nagar,Lal Qila,Pink Line,Violet Line,1786
Mandawali – West Vinod Nagar,Raja Nahar Singh,Pink Line,Violet Line,48
Mandawali – West Vinod Nagar,Sant Surdas (Sihi),Pink Line,Violet Line,46
Mandawali – West Vinod Nagar,Escorts Mujesar,Pink Line,Violet Line,43
Mandawali – West Vinod Nagar,Bata Chowk,Pink Line,Violet Line,40
Mandawali – West Vinod Nagar,Neelam Chowk Ajronda,Pink Line,Violet Line,38
Mandawali – West Vinod Nagar,Mewala Maharajpur,Pink Line,Violet Line,31
Mandawali – West Vinod Nagar,Old Faridabad,Pink Line,Violet Line,41
Mandawali – West Vinod Nagar,Badarpur Border,Pink Line,Violet Line,23
Mandawali – West Vinod Nagar,Tughlakabad Station,Pink Line,Violet Line,21
Mandawali – West Vinod Nagar,Mohan Estate,Pink Line,Violet Line,18
Mandawali – West Vinod Nagar,Sarita Vihar,Pink Line,Violet Line,17
Mandawali – West Vinod Nagar,Jasola Apollo,Pink Line,Violet Line,15
Mandawali – West Vinod Nagar,Harkesh Nagar Okhla,Pink Line,Violet Line,15
Mandawali – West Vinod Nagar,Govind Puri,Pink Line,Violet Line,15
Mandawali – West Vinod Nagar,Sector 28,Pink Line,Violet Line,42
Mandawali – West Vinod Nagar,Nehru Place,Pink Line,Violet Line,15
Mandawali – West Vinod Nagar,Kalkaji Mandir,Pink Line,Violet Line,15
Mandawali – West Vinod Nagar,Kailash Colony,Pink Line,Violet Line,16
Mandawali – West Vinod Nagar,Moolchand,Pink Line,Violet Line,15
Mandawali – West Vinod Nagar,Lajpat Nagar,Pink Line,Violet Line,14
Mandawali – West Vinod Nagar,Jangpura,Pink Line,Violet Line,12
Mandawali – West Vinod Nagar,Jawaharlal Nehru Stadium,Pink Line,Violet Line,13
Mandawali – West Vinod Nagar,Khan Market,Pink Line,Violet Line,13
Mandawali – West Vinod Nagar,Janpath,Pink Line,Violet Line,13
Mandawali – West Vinod Nagar,ITO,Pink Line,Violet Line,10
Mandawali – West Vinod Nagar,Delhi Gate,Pink Line,Violet Line,10
Mandawali – West Vinod Nagar,Jama Masjid,Pink Line,Violet Line,11
Mandawali – West Vinod Nagar,Sarai,Pink Line,Violet Line,13
Mandawali – West Vinod Nagar,HUDA City Centre,Pink Line,Yellow Line,44
Mandawali – West Vinod Nagar,Sultanpur,Pink Line,Yellow Line,70
Mandawali – West Vinod Nagar,IFFCO Chowk,Pink Line,Yellow Line,43
Mandawali – West Vinod Nagar,MG Road,Pink Line,Yellow Line,41
Mandawali – West Vinod Nagar,Arjan Garh,Pink Line,Yellow Line,36
Mandawali – West Vinod Nagar,Sikandarpur,Pink Line,Yellow Line,40
Mandawali – West Vinod Nagar,Guru Dronacharya,Pink Line,Yellow Line,39
Mandawali – West Vinod Nagar,Ghitorni,Pink Line,Yellow Line,32
Mandawali – West Vinod Nagar,Chhatarpur,Pink Line,Yellow Line,28
Mandawali – West Vinod Nagar,Saket,Pink Line,Yellow Line,22
Mandawali – West Vinod Nagar,Malviya Nagar,Pink Line,Yellow Line,21
Mandawali – West Vinod Nagar,Hauz Khas,Pink Line,Yellow Line,20
Mandawali – West Vinod Nagar,Green Park,Pink Line,Yellow Line,19
Mandawali – West Vinod Nagar,AIIMS,Pink Line,Yellow Line,18
Mandawali – West Vinod Nagar,INA,Pink Line,Yellow Line,17
Mandawali – West Vinod Nagar,Jor Bagh,Pink Line,Yellow Line,15
Mandawali – West Vinod Nagar,Lok Kalyan Marg,Pink Line,Yellow Line,16
Mandawali – West Vinod Nagar,Udyog Bhawan,Pink Line,Yellow Line,14
Mandawali – West Vinod Nagar,Central Secretariat,Pink Line,Yellow Line,14
Mandawali – West Vinod Nagar,Patel Chowk,Pink Line,Yellow Line,14
Mandawali – West Vinod Nagar,Rajiv Chowk,Pink Line,Yellow Line,13
Mandawali – West Vinod Nagar,New Delhi,Pink Line,Yellow Line,13
Mandawali – West Vinod Nagar,Chawri Bazar,Pink Line,Yellow Line,12
Mandawali – West Vinod Nagar,Chandni Chowk,Pink Line,Yellow Line,13
Mandawali – West Vinod Nagar,Civil Lines,Pink Line,Yellow Line,15
Mandawali – West Vinod Nagar,Vidhan Sabha,Pink Line,Yellow Line,16
Mandawali – West Vinod Nagar,Vishwa Vidyalaya,Pink Line,Yellow Line,18
Mandawali – West Vinod Nagar,GTB Nagar,Pink Line,Yellow Line,19
Mandawali – West Vinod Nagar,Model Town,Pink Line,Yellow Line,21
Mandawali – West Vinod Nagar,Azadpur,Pink Line,Yellow Line,24
Mandawali – West Vinod Nagar,Adarsh Nagar,Pink Line,Yellow Line,26
Mandawali – West Vinod Nagar,Jahangirpuri,Pink Line,Yellow Line,27
Mandawali – West Vinod Nagar,Haiderpur,Pink Line,Yellow Line,29
Mandawali – West Vinod Nagar,Rohini Sector 18,Pink Line,Yellow Line,31
Mandawali – West Vinod Nagar,Samaypur Badli,Pink Line,Yellow Line,32
Naraina Vihar,Noida Sector 15,Pink Line,Blue Line,26
Naraina Vihar,Noida Sector 16,Pink Line,Blue Line,26
Naraina Vihar,Noida Sector 18,Pink Line,Blue Line,26
Naraina Vihar,Noida Sector 34,Pink Line,Blue Line,26
Naraina Vihar,Noida Sector 52,Pink Line,Blue Line,26
Naraina Vihar,Noida Sector 59,Pink Line,Blue Line,26
Naraina Vihar,Noida Sector 61,Pink Line,Blue Line,26
Naraina Vihar,Noida Sector 62,Pink Line,Blue Line,26
Naraina Vihar,Dwarka Sector 21,Pink Line,Blue Line,18
Naraina Vihar,Botanical Garden,Pink Line,Blue Line,31
Naraina Vihar,Dwarka Sector 8,Pink Line,Blue Line,15
Naraina Vihar,Dwarka Sector 9,Pink Line,Blue Line,15
Naraina Vihar,Dwarka,Pink Line,Blue Line,17
Naraina Vihar,Noida Electronic City,Pink Line,Blue Line,24
Naraina Vihar,Dwarka Sector 10,Pink Line,Blue Line,15
Naraina Vihar,Dwarka Sector 11,Pink Line,Blue Line,15
Naraina Vihar,New Ashok Nagar,Pink Line,Blue Line,25
Naraina Vihar,Dwarka Sector 12,Pink Line,Blue Line,16
Naraina Vihar,Mayur Vihar Extension,Pink Line,Blue Line,24
Naraina Vihar,Dwarka Sector 13,Pink Line,Blue Line,17
Naraina Vihar,Golf Course,Pink Line,Blue Line,6
Naraina Vihar,Dwarka Sector 14,Pink Line,Blue Line,18
Naraina Vihar,Mayur Vihar -I,Pink Line,Blue Line,23
Naraina Vihar,Akshardham,Pink Line,Blue Line,21
Naraina Vihar,Dwarka Mor,Pink Line,Blue Line,16
Naraina Vihar,Nawada,Pink Line,Blue Line,14
Naraina Vihar,Indraprastha,Pink Line,Blue Line,17
Naraina Vihar,Uttam Nagar West,Pink Line,Blue Line,13
Naraina Vihar,Supreme Court,Pink Line,Blue Line,15
Naraina Vihar,Yamuna Bank,Pink Line,Blue Line,19
Naraina Vihar,Uttam Nagar East,Pink Line,Blue Line,11
Naraina Vihar,Mandi House,Pink Line,Blue Line,14
Naraina Vihar,Janakpuri West,Pink Line,Blue Line,10
Naraina Vihar,Barakhambha Road,Pink Line,Blue Line,13
Naraina Vihar,Janakpuri East,Pink Line,Blue Line,8
Naraina Vihar,Tilak Nagar,Pink Line,Blue Line,7
Naraina Vihar,Ramakrishna Ashram Marg,Pink Line,Blue Line,11
Naraina Vihar,Subhash Nagar,Pink Line,Blue Line,6
Naraina Vihar,Rajouri Garden,Pink Line,Blue Line,5
Naraina Vihar,Rajendra Place,Pink Line,Blue Line,7
Naraina Vihar,Tagore Garden,Pink Line,Blue Line,5
Naraina Vihar,Karol Bagh,Pink Line,Blue Line,8
Naraina Vihar,Jhandewalan,Pink Line,Blue Line,10
Naraina Vihar,Patel Nagar,Pink Line,Blue Line,6
Naraina Vihar,Shadipur,Pink Line,Blue Line,5
Naraina Vihar,Ramesh Nagar,Pink Line,Blue Line,5
Naraina Vihar,Kirti Nagar†,Pink Line,Blue Line,5
Naraina Vihar,Moti Nagar,Pink Line,Blue Line,6
Naraina Vihar,Laxmi Nagar,Pink Line,Blue Line branch,21
Naraina Vihar,Nirman Vihar,Pink Line,Blue Line branch,22
Naraina Vihar,Preet Vihar,Pink Line,Blue Line branch,23
Naraina Vihar,Vaishali,Pink Line,Blue Line branch,11
Naraina Vihar,Kaushambi,Pink Line,Blue Line branch,28
Naraina Vihar,Anand Vihar ISBT,Pink Line,Blue Line branch,27
Naraina Vihar,Karkarduma,Pink Line,Blue Line branch,25
Naraina Vihar,Punjabi Bagh,Pink Line,Green Line,8
Naraina Vihar,Ashok Park Main,Pink Line,Green Line,8
Naraina Vihar,Shivaji Park,Pink Line,Green Line,9
Naraina Vihar,Madipur,Pink Line,Green Line,9
Naraina Vihar,Paschim Vihar East,Pink Line,Green Line,10
Naraina Vihar,Paschim Vihar West,Pink Line,Green Line,11
Naraina Vihar,Peera Garhi,Pink Line,Green Line,12
Naraina Vihar,Udyog Nagar,Pink Line,Green Line,13
Naraina Vihar,Nangloi Railway station,Pink Line,Green Line,16
Naraina Vihar,Rajdhani Park,Pink Line,Green Line,17
Naraina Vihar,Nangloi,Pink Line,Green Line,15
Naraina Vihar,Mundka,Pink Line,Green Line,19
Naraina Vihar,Mundka Industrial Area,Pink Line,Green Line,21
Naraina Vihar,Ghevra,Pink Line,Green Line,24
Naraina Vihar,Tikri Kalan,Pink Line,Green Line,26
Naraina Vihar,Tikri Border,Pink Line,Green Line,28
Naraina Vihar,Pandit Shree Ram Sharma,Pink Line,Green Line,30
Naraina Vihar,Bahadurgarh City,Pink Line,Green Line,32
Naraina Vihar,Brigadier Hoshiyar Singh,Pink Line,Green Line,35
Naraina Vihar,Satguru Ramsingh Marg,Pink Line,Green Line branch,7
Naraina Vihar,Najafgarh,Pink Line,Grey Line,24
Naraina Vihar,Nangli,Pink Line,Grey Line,20
Naraina Vihar,Chirag Delhi,Pink Line,Magenta Line,20
Naraina Vihar,Greater Kailash,Pink Line,Magenta Line,21
Naraina Vihar,Panchsheel Park,Pink Line,Magenta Line,18
Naraina Vihar,Kalindi Kunj,Pink Line,Magenta Line,28
Naraina Vihar,Jasola Vihar Shaheen Bagh,Pink Line,Magenta Line,27
Naraina Vihar,Nehru Enclave,Pink Line,Magenta Line,22
Naraina Vihar,R.K.Puram,Pink Line,Magenta Line,15
Naraina Vihar,Okhla Bird Sanctuary,Pink Line,Magenta Line,30
Naraina Vihar,Okhla NSIC,Pink Line,Magenta Line,22
Naraina Vihar,Munirka,Pink Line,Magenta Line,13
Naraina Vihar,Shankar Vihar,Pink Line,Magenta Line,12
Naraina Vihar,Jamia Millia Islamia,Pink Line,Magenta Line,24
Naraina Vihar,Sukhdev Vihar,Pink Line,Magenta Line,23
Naraina Vihar,Vasant Vihar,Pink Line,Magenta Line,12
Naraina Vihar,Okhla Vihar,Pink Line,Magenta Line,25
Naraina Vihar,Sadar Bazaar Cantonment,Pink Line,Magenta Line,10
Naraina Vihar,Palam,Pink Line,Magenta Line,11
Naraina Vihar,Dashrath Puri,Pink Line,Magenta Line,10
Naraina Vihar,Dabri Mor-Janakpuri South,Pink Line,Magenta Line,9
Naraina Vihar,Delhi Aerocity,Pink Line,Orange Line,14
Naraina Vihar,Indira Gandhi International Airport,Pink Line,Orange Line,15
Naraina Vihar,Dhaula Kuan,Pink Line,Orange Line,7
Naraina Vihar,Shivaji Stadium,Pink Line,Orange Line,12
Naraina Vihar,Vinobapuri,Pink Line,Pink Line,19
Naraina Vihar,Bhikaji Cama Place,Pink Line,Pink Line,13
Naraina Vihar,Ashram,Pink Line,Pink Line,20
Naraina Vihar,Sarojini Nagar,Pink Line,Pink Line,12
Naraina Vihar,Sir Vishweshwaraiah Moti Bagh,Pink Line,Pink Line,10
Naraina Vihar,Hazrat Nizamuddin,Pink Line,Pink Line,19
Naraina Vihar,Durgabai Deshmukh South Campus,Pink Line,Pink Line,8
Naraina Vihar,Delhi Cantonment,Pink Line,Pink Line,6
Naraina Vihar,Mayur Vihar Pocket I,Pink Line,Pink Line,24
Naraina Vihar,Trilokpuri Sanjay Lake,Pink Line,Pink Line,25
Naraina Vihar,Shiv Vihar,Pink Line,Pink Line,16
Naraina Vihar,East Vinod Nagar – Mayur Vihar-II,Pink Line,Pink Line,25
Naraina Vihar,Mandawali – West Vinod Nagar,Pink Line,Pink Line,25
Naraina Vihar,IP Extension,Pink Line,Pink Line,25
Naraina Vihar,Mayapuri,Pink Line,Pink Line,3
Naraina Vihar,South,Pink Line,Pink Line,13
Naraina Vihar,Karkarduma Court,Pink Line,Pink Line,24
Naraina Vihar,Krishna Nagar,Pink Line,Pink Line,23
Naraina Vihar,ESI Hospital,Pink Line,Pink Line,6
Naraina Vihar,East Azad Nagar,Pink Line,Pink Line,23
Naraina Vihar,Punjabi Bagh West,Pink Line,Pink Line,8
Naraina Vihar,Jaffrabad,Pink Line,Pink Line,22
Naraina Vihar,Shakurpur,Pink Line,Pink Line,10
Naraina Vihar,Maujpur-Babarpur,Pink Line,Pink Line,24
Naraina Vihar,Gokulpuri,Pink Line,Pink Line,25
Naraina Vihar,Shalimar Bagh,Pink Line,Pink Line,16
Naraina Vihar,Majlis Park,Pink Line,Pink Line,18
Naraina Vihar,Shaheed Nagar,Pink Line,Red Line,20
Naraina Vihar,Mohan Nagar,Pink Line,Red Line,7
Naraina Vihar,Raj Bagh,Pink Line,Red Line,11
Naraina Vihar,Inderlok,Pink Line,Red Line,13
Naraina Vihar,Kashmere Gate,Pink Line,Red Line,13
Naraina Vihar,Welcome,Pink Line,Red Line,13
Naraina Vihar,Pul Bangash,Pink Line,Red Line,12
Naraina Vihar,Pratap Nagar,Pink Line,Red Line,11
Naraina Vihar,Tis Hazari,Pink Line,Red Line,13
Naraina Vihar,Shastri Park,Pink Line,Red Line,18
Naraina Vihar,Seelampur,Pink Line,Red Line,20
Naraina Vihar,Shastri Nagar,Pink Line,Red Line,10
Naraina Vihar,Shaheed Sthal,Pink Line,Red Line,41
Naraina Vihar,Shahdara,Pink Line,Red Line,24
Naraina Vihar,Jhilmil,Pink Line,Red Line,27
Naraina Vihar,Mansarovar Park,Pink Line,Red Line,25
Naraina Vihar,Dilshad Garden,Pink Line,Red Line,28
Naraina Vihar,Arthala,Pink Line,Red Line,38
Naraina Vihar,Major Mohit Sharma,Pink Line,Red Line,33
Naraina Vihar,Kanhaiya Nagar,Pink Line,Red Line,10
Naraina Vihar,Keshav Puram,Pink Line,Red Line,11
Naraina Vihar,Netaji Subhash Place,Pink Line,Red Line,12
Naraina Vihar,Kohat Enclave,Pink Line,Red Line,12
Naraina Vihar,Shyam Park,Pink Line,Red Line,23
Naraina Vihar,Pitam Pura,Pink Line,Red Line,13
Naraina Vihar,Rohini East,Pink Line,Red Line,14
Naraina Vihar,Rohini West,Pink Line,Red Line,16
Naraina Vihar,Rithala,Pink Line,Red Line,17
Naraina Vihar,Hindon,Pink Line,Red Line,59
Naraina Vihar,Lal Qila,Pink Line,Violet Line,1787
Naraina Vihar,Raja Nahar Singh,Pink Line,Violet Line,55
Naraina Vihar,Sant Surdas (Sihi),Pink Line,Violet Line,53
Naraina Vihar,Escorts Mujesar,Pink Line,Violet Line,50
Naraina Vihar,Bata Chowk,Pink Line,Violet Line,48
Naraina Vihar,Neelam Chowk Ajronda,Pink Line,Violet Line,46
Naraina Vihar,Mewala Maharajpur,Pink Line,Violet Line,39
Naraina Vihar,Old Faridabad,Pink Line,Violet Line,26
Naraina Vihar,Badarpur Border,Pink Line,Violet Line,34
Naraina Vihar,Tughlakabad Station,Pink Line,Violet Line,32
Naraina Vihar,Mohan Estate,Pink Line,Violet Line,29
Naraina Vihar,Sarita Vihar,Pink Line,Violet Line,28
Naraina Vihar,Jasola Apollo,Pink Line,Violet Line,26
Naraina Vihar,Harkesh Nagar Okhla,Pink Line,Violet Line,25
Naraina Vihar,Govind Puri,Pink Line,Violet Line,23
Naraina Vihar,Sector 28,Pink Line,Violet Line,21
Naraina Vihar,Nehru Place,Pink Line,Violet Line,22
Naraina Vihar,Kalkaji Mandir,Pink Line,Violet Line,22
Naraina Vihar,Kailash Colony,Pink Line,Violet Line,20
Naraina Vihar,Moolchand,Pink Line,Violet Line,18
Naraina Vihar,Lajpat Nagar,Pink Line,Violet Line,17
Naraina Vihar,Jangpura,Pink Line,Violet Line,17
Naraina Vihar,Jawaharlal Nehru Stadium,Pink Line,Violet Line,16
Naraina Vihar,Khan Market,Pink Line,Violet Line,14
Naraina Vihar,Janpath,Pink Line,Violet Line,12
Naraina Vihar,ITO,Pink Line,Violet Line,15
Naraina Vihar,Delhi Gate,Pink Line,Violet Line,15
Naraina Vihar,Jama Masjid,Pink Line,Violet Line,15
Naraina Vihar,Sarai,Pink Line,Violet Line,13
Naraina Vihar,HUDA City Centre,Pink Line,Yellow Line,30
Naraina Vihar,Sultanpur,Pink Line,Yellow Line,49
Naraina Vihar,IFFCO Chowk,Pink Line,Yellow Line,28
Naraina Vihar,MG Road,Pink Line,Yellow Line,27
Naraina Vihar,Arjan Garh,Pink Line,Yellow Line,25
Naraina Vihar,Sikandarpur,Pink Line,Yellow Line,26
Naraina Vihar,Guru Dronacharya,Pink Line,Yellow Line,25
Naraina Vihar,Ghitorni,Pink Line,Yellow Line,23
Naraina Vihar,Chhatarpur,Pink Line,Yellow Line,21
Naraina Vihar,Saket,Pink Line,Yellow Line,21
Naraina Vihar,Malviya Nagar,Pink Line,Yellow Line,19
Naraina Vihar,Hauz Khas,Pink Line,Yellow Line,17
Naraina Vihar,Green Park,Pink Line,Yellow Line,16
Naraina Vihar,AIIMS,Pink Line,Yellow Line,15
Naraina Vihar,INA,Pink Line,Yellow Line,14
Naraina Vihar,Jor Bagh,Pink Line,Yellow Line,13
Naraina Vihar,Lok Kalyan Marg,Pink Line,Yellow Line,11
Naraina Vihar,Udyog Bhawan,Pink Line,Yellow Line,12
Naraina Vihar,Central Secretariat,Pink Line,Yellow Line,11
Naraina Vihar,Patel Chowk,Pink Line,Yellow Line,11
Naraina Vihar,Rajiv Chowk,Pink Line,Yellow Line,12
Naraina Vihar,New Delhi,Pink Line,Yellow Line,13
Naraina Vihar,Chawri Bazar,Pink Line,Yellow Line,14
Naraina Vihar,Chandni Chowk,Pink Line,Yellow Line,15
Naraina Vihar,Civil Lines,Pink Line,Yellow Line,15
Naraina Vihar,Vidhan Sabha,Pink Line,Yellow Line,16
Naraina Vihar,Vishwa Vidyalaya,Pink Line,Yellow Line,16
Naraina Vihar,GTB Nagar,Pink Line,Yellow Line,16
Naraina Vihar,Model Town,Pink Line,Yellow Line,15
Naraina Vihar,Azadpur,Pink Line,Yellow Line,15
Naraina Vihar,Adarsh Nagar,Pink Line,Yellow Line,16
Naraina Vihar,Jahangirpuri,Pink Line,Yellow Line,17
Naraina Vihar,Haiderpur,Pink Line,Yellow Line,18
Naraina Vihar,Rohini Sector 18,Pink Line,Yellow Line,19
Naraina Vihar,Samaypur Badli,Pink Line,Yellow Line,20
IP Extension,Noida Sector 15,Pink Line,Blue Line,42
IP Extension,Noida Sector 16,Pink Line,Blue Line,42
IP Extension,Noida Sector 18,Pink Line,Blue Line,42
IP Extension,Noida Sector 34,Pink Line,Blue Line,42
IP Extension,Noida Sector 52,Pink Line,Blue Line,42
IP Extension,Noida Sector 59,Pink Line,Blue Line,42
IP Extension,Noida Sector 61,Pink Line,Blue Line,42
IP Extension,Noida Sector 62,Pink Line,Blue Line,42
IP Extension,Dwarka Sector 21,Pink Line,Blue Line,40
IP Extension,Botanical Garden,Pink Line,Blue Line,12
IP Extension,Dwarka Sector 8,Pink Line,Blue Line,38
IP Extension,Dwarka Sector 9,Pink Line,Blue Line,37
IP Extension,Dwarka,Pink Line,Blue Line,40
IP Extension,Noida Electronic City,Pink Line,Blue Line,9
IP Extension,Dwarka Sector 10,Pink Line,Blue Line,38
IP Extension,Dwarka Sector 11,Pink Line,Blue Line,39
IP Extension,New Ashok Nagar,Pink Line,Blue Line,7
IP Extension,Dwarka Sector 12,Pink Line,Blue Line,40
IP Extension,Mayur Vihar Extension,Pink Line,Blue Line,7
IP Extension,Dwarka Sector 13,Pink Line,Blue Line,41
IP Extension,Golf Course,Pink Line,Blue Line,23
IP Extension,Dwarka Sector 14,Pink Line,Blue Line,42
IP Extension,Mayur Vihar -I,Pink Line,Blue Line,6
IP Extension,Akshardham,Pink Line,Blue Line,5
IP Extension,Dwarka Mor,Pink Line,Blue Line,41
IP Extension,Nawada,Pink Line,Blue Line,39
IP Extension,Indraprastha,Pink Line,Blue Line,9
IP Extension,Uttam Nagar West,Pink Line,Blue Line,38
IP Extension,Supreme Court,Pink Line,Blue Line,11
IP Extension,Yamuna Bank,Pink Line,Blue Line,7
IP Extension,Uttam Nagar East,Pink Line,Blue Line,36
IP Extension,Mandi House,Pink Line,Blue Line,12
IP Extension,Janakpuri West,Pink Line,Blue Line,35
IP Extension,Barakhambha Road,Pink Line,Blue Line,13
IP Extension,Janakpuri East,Pink Line,Blue Line,33
IP Extension,Tilak Nagar,Pink Line,Blue Line,32
IP Extension,Ramakrishna Ashram Marg,Pink Line,Blue Line,15
IP Extension,Subhash Nagar,Pink Line,Blue Line,30
IP Extension,Rajouri Garden,Pink Line,Blue Line,29
IP Extension,Rajendra Place,Pink Line,Blue Line,20
IP Extension,Tagore Garden,Pink Line,Blue Line,29
IP Extension,Karol Bagh,Pink Line,Blue Line,18
IP Extension,Jhandewalan,Pink Line,Blue Line,17
IP Extension,Patel Nagar,Pink Line,Blue Line,21
IP Extension,Shadipur,Pink Line,Blue Line,23
IP Extension,Ramesh Nagar,Pink Line,Blue Line,27
IP Extension,Kirti Nagar†,Pink Line,Blue Line,25
IP Extension,Moti Nagar,Pink Line,Blue Line,26
IP Extension,Laxmi Nagar,Pink Line,Blue Line branch,5
IP Extension,Nirman Vihar,Pink Line,Blue Line branch,4
